TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15,TpsRandomic + IndividualEstimated_INR + -10,TpsRandomic + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -15,TpsRandomic + CumulativeIndividualEstimated_INR + -10,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -15
68.8522360100983,59.43104588699083,59.430040685379915,59.429427108876645,59.429772409274875,63.48940024011973,61.07725428554244,67.29247420179182,25.57025330835024,39.781908913517505,23.179935215322068,24.093601312754863
66.58029849421969,66.5806864877134,67.79926994962621,66.58072544131996,67.79916675592496,64.68978450475394,74.37266710405294,42.71571936683465,40.735010930475745,28.71025112152353,29.77418728260991,21.598704406792987
89.80331435522531,89.802634768314,86.06055214023235,86.05945333052813,74.49791066804003,30.34187549447542,32.874685189606396,40.433593187856545,34.526394635519836,38.09403684697122,26.0349683694325,28.6457350773421
70.87239251230805,70.8722979382307,68.32825741868783,70.87242977361548,68.32821809089486,46.10385681634747,76.23799704464831,39.38050792481666,25.357804509325828,21.564308220380113,27.556047876996075,21.759747502111686
59.200782409718165,59.20029873828478,59.200734504217024,59.20110967506071,57.76569330430962,55.23757968354953,69.86988895604952,78.7066491546493,72.8479047094226,69.91736753823332,35.88455162560258,22.0651477797001
65.94621613453064,65.08539457472328,65.08549041288286,60.25949745767396,36.465434187739184,28.530638523078185,60.416681863721905,22.596862079636892,31.978004114160974,25.819436987112365,20.759986125934944,15.249415197721454
73.11693237512263,65.46363336910146,62.45090819742146,65.78317402799722,62.450829125503304,62.45101229816588,39.03637272362558,34.43339687023002,31.404206625294268,32.997987329841216,31.740028267991264,34.86977443360546
63.74574321171913,63.74578947954972,63.74570782780196,63.7458354217249,60.38930116578482,58.15979011931371,78.6400723321493,70.36993579118179,39.58524146026957,70.40259665212085,29.747200743049515,23.03376959623964
75.31244517621846,75.31246567996034,67.3575945696488,67.35750012499281,71.54930110951918,39.97947605757611,39.48842801749537,40.68199491129408,28.977504360341413,38.41123316963652,29.535293276607035,20.68263767075078
54.50153202754314,54.5018843766296,47.359758012287216,54.501945906997975,47.35942665342441,49.922597742559994,58.41509770960018,54.02059594680395,63.051070211914784,56.83592823908965,29.77470229203435,33.53969480472744
56.407149058200936,57.24671424693885,57.246700062510826,57.24665025070349,57.24667650988055,57.517554127923674,57.46906899062531,56.95266519467804,58.42986076741658,31.204365831082733,32.415837971226374,17.699880316679266
69.43265488425695,69.43272189703184,69.43281654749437,69.43266455265943,69.43274506100948,72.00047093614,73.65613518009451,38.154055448078346,33.152917198172986,80.31554132281215,71.59367941347212,24.201509708634962
65.7347255261525,62.99753589580202,62.997437316731606,62.99747926124672,62.997464808302254,51.04089137701329,67.02449442576729,60.332562882243174,23.26030094070445,28.60289277943054,31.650689722490164,20.188498651851805
54.27409224312203,54.27414582302666,54.273586673688015,54.27379537887406,54.27382671929784,47.16120143046402,61.11389732207256,38.576999782887825,29.50231906472795,62.305797631736446,31.634681170721674,23.24740665408277
76.85494914989812,76.85507017274485,76.85477681355695,76.85498200037306,74.20199065230491,74.20217949998234,65.78381801992273,28.353696698581544,38.75265531970443,24.172407402577974,26.805016209221222,9.98954467406762
68.11596721374647,77.59885487631512,61.07511224974689,61.20268809350739,61.07532396129057,61.07555308040798,35.2341598948464,39.99516935968789,73.0222496940902,26.28862050852706,33.1379836073871,23.54435228353373
82.1686025403439,81.73422814650547,81.73404523428657,81.7345637052286,37.142559216010156,25.916402908535968,25.97831914646506,21.59512605648619,14.599017268647362,12.458164005941248,17.306202083745813,10.973554588067659
61.755065138321875,63.53347449072431,63.533881260743456,63.533432932846,63.64522448014082,61.0006687236363,72.86240616640282,20.465281688979292,18.519438933055085,30.27847874932737,19.72165441276364,29.291615339271104
66.73730929054783,63.9020460293524,63.90176649885919,63.90205961730392,63.901810103163314,61.256162460372884,64.42021890504398,78.64003454751642,24.093573564758508,27.92509017509736,36.25848526945296,19.849332880791557
