TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15,TpsRandomic + IndividualEstimated_INR + -10,TpsRandomic + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -15,TpsRandomic + CumulativeIndividualEstimated_INR + -10,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -15
-7.521372480288642,-7.521372480288642,-12.487221296199952,-12.487221296199952,-18.02036377194288,-21.760244201688835,-9.57228122083338,-13.401016168072514,-16.16578948240229,-12.111168109280976,-12.139326693647858,-14.76745650495117
-5.730428785872168,-5.730428785872168,-5.730428785872168,-5.730428785872168,-7.064314664554438,-9.47867110384612,-14.77783558548132,-7.830729837394519,-8.111012768612438,-11.196772495725876,-14.732051210251345,-18.9201154494945
-15.512899313119856,-15.512899313119856,-14.444751937193669,-15.512899313119856,-14.444751937193669,-14.444751937193669,-1.233185043257198,-10.168406901792258,-20.34159883533568,-8.060868592644859,-8.32149091645953,-24.35190274277034
-16.460042862366112,-16.460042862366112,-20.733573898990038,-20.733573898990038,-13.219758011406913,-14.574041320112304,-10.214075839410409,-7.254183843643316,-8.1965917471736,-13.494168334201536,-13.68813936961913,-12.470616525897986
-15.013925042102032,-15.013925042102032,-15.013925042102032,-15.013925042102032,-15.013925042102032,-14.813901478365459,-9.062355494721032,-11.12350939493384,-21.08368171127051,-10.175488416778899,-12.611618876661533,-15.116505734556245
-7.081760331837495,-7.081760331837495,-7.081760331837495,-10.831866813835742,-12.97603753239747,-18.84645820293364,-22.90927675562079,-22.160611266694215,-21.714136967902636,-4.490217010424002,-31.830743966454925,-12.191420088191355
-17.229363219254513,-16.438795683472996,-9.529831437689037,-9.529831437689037,-8.693508609485308,-9.756273846794574,-7.5110696733293345,-11.162774754897667,-11.673682976575657,-23.265904460972937,-14.901941510837823,-18.552873587117876
-16.84376712416266,-19.58134138862111,-19.58134138862111,-19.58134138862111,-19.58134138862111,-39.65702864230546,-14.492760846222906,-9.125769335460971,-12.017794754720512,-8.796853584181253,-13.674373358494059,-19.9322016594638
-17.232616423255994,-17.232616423255994,-17.232616423255994,-17.232616423255994,-17.232616423255994,-25.819133126228127,-9.65366202082198,-9.690732522418807,-16.52816082882194,-18.509367890987626,-8.508985925906895,-17.97239961487741
-20.833632138589838,-18.102804168363747,-18.102804168363747,-18.102804168363747,-18.102804168363747,-18.102804168363747,-10.810313581406314,-9.586793716279175,-17.383457455422025,-13.77649165743354,-14.07696172168841,-21.17907717968332
-20.12044942399801,-16.836744482179206,-16.836744482179206,-16.836744482179206,-18.449099203500182,-16.005987560933377,-6.823399424005054,-8.044423073633164,-10.747234394141818,-5.216370897534103,-21.153807251773657,-16.413905310530716
